a	b
38423.0	1887
5657.0	1888
38425.0	1889
38432.0	1890
38433.0	1891
38435.0	1892
71208.0	1893
5673.0	1894
5676.0	1895
71214.0	1896
5679.0	1897
5685.0	1898
71225.0	1899
71231.0	1900
5696.0	1901
71236.0	1902
71237.0	1903
38469.0	1904
71241.0	1905
5708.0	1906
5710.0	1907
71247.0	1908
5711.0	1909
38485.0	1910
71254.0	1911
38487.0	1912
5727.0	1913
71264.0	1914
38497.0	1915
5730.0	1916
71265.0	1917
5732.0	1918
71263.0	1919
71278.0	1920
71279.0	1921
5744.0	1922
38518.0	1923
5757.0	1924
38526.0	1925
38535.0	1926
38536.0	1927
71305.0	1928
71310.0	1929
71314.0	1930
5779.0	1931
71316.0	1932
5781.0	1933
5782.0	1934
5785.0	1935
71322.0	1936
71333.0	1937
71336.0	1938
5801.0	1939
5803.0	1940
71339.0	1941
38572.0	1942
71342.0	1943
38575.0	1944
5807.0	1945
5819.0	1946
71359.0	1947
5828.0	1948
71370.0	1949
38603.0	1950
71371.0	1951
38605.0	1952
5838.0	1953
71376.0	1954
71382.0	1955
5846.0	1956
38615.0	1957
38617.0	1958
38630.0	1959
5864.0	1960
38633.0	1961
71405.0	1962
38641.0	1963
5874.0	1964
5879.0	1965
38650.0	1966
38653.0	1967
5889.0	1968
71428.0	1969
5892.0	1970
5894.0	1971
71431.0	1972
38667.0	1973
38670.0	1974
38672.0	1975
5905.0	1976
5909.0	1977
38678.0	1978
38679.0	1979
71446.0	1980
38682.0	1981
71458.0	1982
71460.0	1983
71464.0	1984
5930.0	1985
5932.0	1986
38703.0	1987
5935.0	1988
38708.0	1989
71477.0	1990
5944.0	1991
71482.0	1992
5950.0	1993
38724.0	1994
5957.0	1995
5958.0	1996
38725.0	1997
38730.0	1998
5963.0	1999
5964.0	2000
38745.0	2001
71514.0	2002
38748.0	2003
71520.0	2004
5985.0	2005
5984.0	2006
38753.0	2007
38759.0	2008
5993.0	2009
5994.0	2010
5995.0	2011
5996.0	2012
5999.0	2013
38772.0	2014
71543.0	2015
38776.0	2016
6009.0	2017
6013.0	2018
38786.0	2019
6023.0	2020
6030.0	2021
6032.0	2022
6034.0	2023
71572.0	2024
71576.0	2025
71577.0	2026
38813.0	2027
38818.0	2028
38820.0	2029
6053.0	2030
71592.0	2031
38824.0	2032
6063.0	2033
71600.0	2034
38836.0	2035
6073.0	2036
38842.0	2037
38849.0	2038
71619.0	2039
6084.0	2040
71622.0	2041
6087.0	2042
71630.0	2043
38869.0	2044
71638.0	2045
38872.0	2046
38874.0	2047
71651.0	2048
71653.0	2049
71654.0	2050
6127.0	2051
38899.0	2052
6132.0	2053
6138.0	2054
6139.0	2055
71676.0	2056
71677.0	2057
6141.0	2058
38911.0	2059
38912.0	2060
71678.0	2061
71680.0	2062
6145.0	2063
6152.0	2064
71690.0	2065
71692.0	2066
6159.0	2067
38928.0	2068
38930.0	2069
38932.0	2070
38934.0	2071
38935.0	2072
71706.0	2073
71714.0	2074
6180.0	2075
6182.0	2076
6183.0	2077
6186.0	2078
71723.0	2079
38956.0	2080
38959.0	2081
71734.0	2082
38970.0	2083
71740.0	2084
6206.0	2085
38975.0	2086
6208.0	2087
38977.0	2088
38993.0	2089
38994.0	2090
6230.0	2091
38999.0	2092
71768.0	2093
39000.0	2094
6234.0	2095
6235.0	2096
6236.0	2097
39005.0	2098
71779.0	2099
39015.0	2100
6248.0	2101
71787.0	2102
6254.0	2103
71791.0	2104
71794.0	2105
39026.0	2106
71796.0	2107
71798.0	2108
71803.0	2109
71810.0	2110
39044.0	2111
6277.0	2112
6276.0	2113
39046.0	2114
39045.0	2115
71817.0	2116
6281.0	2117
6291.0	2118
71828.0	2119
71830.0	2120
6298.0	2121
71837.0	2122
6303.0	2123
39074.0	2124
39081.0	2125
71850.0	2126
39085.0	2127
39086.0	2128
39092.0	2129
71861.0	2130
39101.0	2131
39102.0	2132
39106.0	2133
6344.0	2134
71885.0	2135
39118.0	2136
71896.0	2137
71898.0	2138
6362.0	2139
6364.0	2140
6366.0	2141
71903.0	2142
6369.0	2143
71905.0	2144
6370.0	2145
71910.0	2146
6387.0	2147
39156.0	2148
6390.0	2149
71926.0	2150
6392.0	2151
71934.0	2152
39167.0	2153
6403.0	2154
71942.0	2155
71943.0	2156
6409.0	2157
71945.0	2158
71947.0	2159
6410.0	2160
6412.0	2161
39182.0	2162
6420.0	2163
71956.0	2164
71958.0	2165
6426.0	2166
71963.0	2167
71964.0	2168
39198.0	2169
6434.0	2170
39210.0	2171
39212.0	2172
39215.0	2173
39217.0	2174
71990.0	2175
39226.0	2176
71995.0	2177
39234.0	2178
6466.0	2179
6478.0	2180
39249.0	2181
72019.0	2182
39251.0	2183
6485.0	2184
6491.0	2185
39261.0	2186
39268.0	2187
72039.0	2188
72040.0	2189
6506.0	2190
39274.0	2191
72044.0	2192
6512.0	2193
72053.0	2194
6521.0	2195
6528.0	2196
6531.0	2197
39307.0	2198
6544.0	2199
39313.0	2200
72082.0	2201
39315.0	2202
72084.0	2203
6546.0	2204
39314.0	2205
72087.0	2206
72089.0	2207
72092.0	2208
6561.0	2209
72101.0	2210
72102.0	2211
6567.0	2212
72104.0	2213
39337.0	2214
72105.0	2215
6572.0	2216
6576.0	2217
6579.0	2218
39348.0	2219
72117.0	2220
72118.0	2221
6582.0	2222
39352.0	2223
72122.0	2224
6588.0	2225
39357.0	2226
72131.0	2227
6597.0	2228
72137.0	2229
6601.0	2230
39369.0	2231
72140.0	2232
6607.0	2233
6609.0	2234
39380.0	2235
6615.0	2236
39389.0	2237
39400.0	2238
72169.0	2239
39405.0	2240
72175.0	2241
6643.0	2242
39414.0	2243
72184.0	2244
72188.0	2245
39421.0	2246
72196.0	2247
39435.0	2248
72205.0	2249
39442.0	2250
72215.0	2251
72226.0	2252
39460.0	2253
72228.0	2254
39463.0	2255
6697.0	2256
6700.0	2257
6705.0	2258
39484.0	2259
72253.0	2260
6722.0	2261
6723.0	2262
6726.0	2263
39498.0	2264
72272.0	2265
39515.0	2266
6748.0	2267
6747.0	2268
72286.0	2269
6754.0	2270
72294.0	2271
72295.0	2272
39529.0	2273
72302.0	2274
39535.0	2275
72304.0	2276
39553.0	2277
72332.0	2278
39565.0	2279
39569.0	2280
39571.0	2281
72340.0	2282
6804.0	2283
72341.0	2284
72345.0	2285
72362.0	2286
72365.0	2287
39597.0	2288
72372.0	2289
6845.0	2290
72382.0	2291
39617.0	2292
6850.0	2293
72389.0	2294
39621.0	2295
39626.0	2296
72397.0	2297
72408.0	2298
72409.0	2299
6875.0	2300
6878.0	2301
39647.0	2302
6883.0	2303
39654.0	2304
6894.0	2305
6895.0	2306
39663.0	2307
39662.0	2308
39666.0	2309
39670.0	2310
6905.0	2311
6907.0	2312
39680.0	2313
6916.0	2314
6918.0	2315
6919.0	2316
6922.0	2317
72459.0	2318
39690.0	2319
6924.0	2320
6926.0	2321
6929.0	2322
6930.0	2323
6937.0	2324
72476.0	2325
72486.0	2326
39722.0	2327
39723.0	2328
72493.0	2329
6958.0	2330
6959.0	2331
39731.0	2332
6969.0	2333
72509.0	2334
72511.0	2335
72517.0	2336
6984.0	2337
72524.0	2338
6988.0	2339
39761.0	2340
39762.0	2341
6996.0	2342
72533.0	2343
72537.0	2344
7003.0	2345
39774.0	2346
39778.0	2347
39779.0	2348
39780.0	2349
72549.0	2350
39793.0	2351
7028.0	2352
7032.0	2353
72584.0	2354
72588.0	2355
7052.0	2356
39823.0	2357
72595.0	2358
39828.0	2359
7065.0	2360
39835.0	2361
39838.0	2362
39839.0	2363
72608.0	2364
7074.0	2365
7085.0	2366
39856.0	2367
7088.0	2368
7090.0	2369
39862.0	2370
7100.0	2371
72638.0	2372
7109.0	2373
72646.0	2374
39884.0	2375
39886.0	2376
7123.0	2377
72661.0	2378
39896.0	2379
72665.0	2380
72668.0	2381
39900.0	2382
39902.0	2383
72669.0	2384
72673.0	2385
7138.0	2386
7142.0	2387
39911.0	2388
39916.0	2389
39922.0	2390
72696.0	2391
39929.0	2392
72698.0	2393
72701.0	2394
7169.0	2395
72717.0	2396
72719.0	2397
72722.0	2398
39968.0	2399
72737.0	2400
7207.0	2401
72744.0	2402
39981.0	2403
7216.0	2404
7220.0	2405
39989.0	2406
39990.0	2407
39992.0	2408
7231.0	2409
40000.0	2410
72773.0	2411
72774.0	2412
72775.0	2413
72776.0	2414
72777.0	2415
40013.0	2416
72782.0	2417
40016.0	2418
7249.0	2419
7250.0	2420
72788.0	2421
40020.0	2422
40026.0	2423
7258.0	2424
72796.0	2425
72799.0	2426
7265.0	2427
40034.0	2428
7266.0	2429
40039.0	2430
7273.0	2431
72810.0	2432
40058.0	2433
72829.0	2434
72835.0	2435
7300.0	2436
72836.0	2437
7299.0	2438
40072.0	2439
7305.0	2440
40075.0	2441
72847.0	2442
40081.0	2443
7314.0	2444
72851.0	2445
72853.0	2446
40086.0	2447
72859.0	2448
7327.0	2449
72864.0	2450
72866.0	2451
7332.0	2452
72869.0	2453
40102.0	2454
7335.0	2455
40106.0	2456
72877.0	2457
7342.0	2458
40112.0	2459
7346.0	2460
72886.0	2461
40119.0	2462
40124.0	2463
72892.0	2464
72896.0	2465
7366.0	2466
7369.0	2467
72906.0	2468
7372.0	2469
40140.0	2470
40141.0	2471
40144.0	2472
7378.0	2473
7384.0	2474
7385.0	2475
7386.0	2476
7389.0	2477
40159.0	2478
7392.0	2479
72928.0	2480
40161.0	2481
40167.0	2482
40172.0	2483
72940.0	2484
72944.0	2485
40177.0	2486
7414.0	2487
40185.0	2488
72954.0	2489
72956.0	2490
7424.0	2491
72972.0	2492
72973.0	2493
72976.0	2494
7441.0	2495
72978.0	2496
40214.0	2497
7448.0	2498
40218.0	2499
40221.0	2500
7467.0	2501
40236.0	2502
73005.0	2503
73019.0	2504
40252.0	2505
7490.0	2506
73028.0	2507
40260.0	2508
40262.0	2509
73034.0	2510
40267.0	2511
40268.0	2512
7505.0	2513
73046.0	2514
7511.0	2515
40283.0	2516
73052.0	2517
7515.0	2518
7520.0	2519
7523.0	2520
7524.0	2521
7527.0	2522
40296.0	2523
40299.0	2524
7531.0	2525
40301.0	2526
73071.0	2527
40307.0	2528
73075.0	2529
73077.0	2530
40316.0	2531
73091.0	2532
40328.0	2533
7561.0	2534
73100.0	2535
73111.0	2536
40344.0	2537
73112.0	2538
73114.0	2539
73115.0	2540
73116.0	2541
7578.0	2542
73118.0	2543
7586.0	2544
73124.0	2545
73125.0	2546
40360.0	2547
40366.0	2548
73135.0	2549
7598.0	2550
73139.0	2551
7604.0	2552
7605.0	2553
7606.0	2554
73147.0	2555
73149.0	2556
7615.0	2557
40387.0	2558
73155.0	2559
40389.0	2560
7623.0	2561
40395.0	2562
73165.0	2563
40397.0	2564
73171.0	2565
40404.0	2566
7637.0	2567
40406.0	2568
7635.0	2569
40409.0	2570
7644.0	2571
73182.0	2572
40415.0	2573
73185.0	2574
7662.0	2575
7663.0	2576
73201.0	2577
7668.0	2578
7671.0	2579
40441.0	2580
7683.0	2581
40453.0	2582
73222.0	2583
73223.0	2584
40457.0	2585
73228.0	2586
40461.0	2587
7693.0	2588
40465.0	2589
40471.0	2590
40474.0	2591
7715.0	2592
7725.0	2593
40494.0	2594
7727.0	2595
7728.0	2596
40497.0	2597
73267.0	2598
7737.0	2599
40506.0	2600
40507.0	2601
73275.0	2602
40509.0	2603
40505.0	2604
40523.0	2605
73293.0	2606
73295.0	2607
7759.0	2608
7763.0	2609
73305.0	2610
40538.0	2611
73313.0	2612
40547.0	2613
73315.0	2614
7789.0	2615
73327.0	2616
7794.0	2617
7796.0	2618
73337.0	2619
7801.0	2620
73339.0	2621
73342.0	2622
40577.0	2623
73349.0	2624
73352.0	2625
40585.0	2626
73354.0	2627
73358.0	2628
40591.0	2629
7830.0	2630
73372.0	2631
73375.0	2632
40608.0	2633
7842.0	2634
7843.0	2635
73383.0	2636
7850.0	2637
7857.0	2638
73396.0	2639
7860.0	2640
73398.0	2641
40639.0	2642
73408.0	2643
40641.0	2644
40643.0	2645
7875.0	2646
73412.0	2647
73414.0	2648
73416.0	2649
7884.0	2650
7889.0	2651
7890.0	2652
40657.0	2653
7892.0	2654
40661.0	2655
40662.0	2656
7894.0	2657
7897.0	2658
73435.0	2659
73436.0	2660
40667.0	2661
40675.0	2662
7908.0	2663
73451.0	2664
73466.0	2665
7931.0	2666
40698.0	2667
7935.0	2668
7938.0	2669
40706.0	2670
73478.0	2671
73484.0	2672
40717.0	2673
7950.0	2674
7951.0	2675
40722.0	2676
40724.0	2677
7956.0	2678
40728.0	2679
73500.0	2680
40736.0	2681
73506.0	2682
7970.0	2683
7971.0	2684
40740.0	2685
40742.0	2686
73513.0	2687
7979.0	2688
73517.0	2689
40750.0	2690
7983.0	2691
73521.0	2692
7986.0	2693
73525.0	2694
73529.0	2695
7997.0	2696
73535.0	2697
40771.0	2698
73540.0	2699
73545.0	2700
8010.0	2701
8016.0	2702
73560.0	2703
73561.0	2704
40794.0	2705
40796.0	2706
40799.0	2707
40803.0	2708
40806.0	2709
73581.0	2710
40818.0	2711
73590.0	2712
73591.0	2713
40822.0	2714
73593.0	2715
8060.0	2716
73598.0	2717
40831.0	2718
8064.0	2719
73600.0	2720
8067.0	2721
73614.0	2722
73615.0	2723
8080.0	2724
8084.0	2725
73623.0	2726
8088.0	2727
8095.0	2728
40864.0	2729
73634.0	2730
73642.0	2731
8109.0	2732
73647.0	2733
73651.0	2734
8121.0	2735
73657.0	2736
40891.0	2737
73672.0	2738
8137.0	2739
73674.0	2740
8146.0	2741
73682.0	2742
8151.0	2743
8152.0	2744
73695.0	2745
73696.0	2746
40929.0	2747
8165.0	2748
40933.0	2749
8172.0	2750
73715.0	2751
8180.0	2752
40947.0	2753
73719.0	2754
8184.0	2755
8188.0	2756
73729.0	2757
73730.0	2758
40977.0	2759
40980.0	2760
8216.0	2761
40988.0	2762
40989.0	2763
40990.0	2764
73758.0	2765
40995.0	2766
41005.0	2767
8239.0	2768
73777.0	2769
73786.0	2770
8253.0	2771
73793.0	2772
8259.0	2773
73795.0	2774
8266.0	2775
8267.0	2776
41039.0	2777
73808.0	2778
41048.0	2779
8281.0	2780
73817.0	2781
73825.0	2782
73829.0	2783
73831.0	2784
41066.0	2785
8298.0	2786
8301.0	2787
41069.0	2788
8302.0	2789
73841.0	2790
41075.0	2791
73845.0	2792
8318.0	2793
8324.0	2794
8326.0	2795
73864.0	2796
73868.0	2797
8334.0	2798
41104.0	2799
8337.0	2800
73875.0	2801
8341.0	2802
41113.0	2803
41114.0	2804
73884.0	2805
8354.0	2806
73895.0	2807
8361.0	2808
8364.0	2809
73903.0	2810
8368.0	2811
41137.0	2812
41135.0	2813
41138.0	2814
73918.0	2815
8382.0	2816
41154.0	2817
73923.0	2818
8387.0	2819
73926.0	2820
41158.0	2821
73932.0	2822
8398.0	2823
73937.0	2824
73940.0	2825
8407.0	2826
8408.0	2827
41177.0	2828
41178.0	2829
8411.0	2830
41182.0	2831
8420.0	2832
41200.0	2833
8433.0	2834
73972.0	2835
8447.0	2836
41216.0	2837
73986.0	2838
8452.0	2839
8453.0	2840
41223.0	2841
73996.0	2842
8460.0	2843
8465.0	2844
74004.0	2845
41242.0	2846
8475.0	2847
41243.0	2848
74013.0	2849
8485.0	2850
74022.0	2851
74023.0	2852
41258.0	2853
8491.0	2854
41270.0	2855
41271.0	2856
41274.0	2857
41277.0	2858
41278.0	2859
74047.0	2860
8512.0	2861
8510.0	2862
74050.0	2863
41285.0	2864
8518.0	2865
41287.0	2866
8517.0	2867
8522.0	2868
8523.0	2869
8524.0	2870
74062.0	2871
41294.0	2872
8526.0	2873
74069.0	2874
8540.0	2875
41310.0	2876
74081.0	2877
74086.0	2878
8552.0	2879
8559.0	2880
74100.0	2881
8566.0	2882
74104.0	2883
41337.0	2884
8570.0	2885
74108.0	2886
74114.0	2887
8579.0	2888
8585.0	2889
41354.0	2890
8587.0	2891
74136.0	2892
74139.0	2893
41372.0	2894
74143.0	2895
74145.0	2896
74146.0	2897
41379.0	2898
74152.0	2899
8617.0	2900
8618.0	2901
41390.0	2902
74161.0	2903
41393.0	2904
8628.0	2905
41397.0	2906
41399.0	2907
8641.0	2908
41413.0	2909
74187.0	2910
8654.0	2911
41431.0	2912
8663.0	2913
8665.0	2914
74200.0	2915
8667.0	2916
74204.0	2917
8669.0	2918
41438.0	2919
8672.0	2920
41441.0	2921
74209.0	2922
74211.0	2923
8677.0	2924
74215.0	2925
74216.0	2926
41452.0	2927
8690.0	2928
74229.0	2929
8696.0	2930
41469.0	2931
74238.0	2932
41477.0	2933
74248.0	2934
41481.0	2935
41482.0	2936
41483.0	2937
8717.0	2938
41487.0	2939
8722.0	2940
41490.0	2941
8724.0	2942
74262.0	2943
8730.0	2944
41500.0	2945
8733.0	2946
74276.0	2947
41509.0	2948
74282.0	2949
41514.0	2950
41519.0	2951
41521.0	2952
8755.0	2953
41527.0	2954
74297.0	2955
8763.0	2956
41532.0	2957
74306.0	2958
8770.0	2959
41540.0	2960
8775.0	2961
74312.0	2962
8778.0	2963
74317.0	2964
8781.0	2965
41553.0	2966
41557.0	2967
74336.0	2968
74340.0	2969
8805.0	2970
8804.0	2971
41573.0	2972
8807.0	2973
74351.0	2974
41592.0	2975
74363.0	2976
41598.0	2977
8833.0	2978
41602.0	2979
74371.0	2980
8836.0	2981
74373.0	2982
41612.0	2983
74380.0	2984
41615.0	2985
8848.0	2986
8849.0	2987
74385.0	2988
41619.0	2989
41620.0	2990
41621.0	2991
74389.0	2992
41625.0	2993
41628.0	2994
8861.0	2995
74398.0	2996
8867.0	2997
8869.0	2998
41637.0	2999
8872.0	3000
74409.0	3001
74410.0	3002
74412.0	3003
8877.0	3004
41646.0	3005
8878.0	3006
41653.0	3007
8888.0	3008
8890.0	3009
8891.0	3010
8902.0	3011
41672.0	3012
41673.0	3013
8907.0	3014
74445.0	3015
8910.0	3016
41680.0	3017
41681.0	3018
41684.0	3019
8918.0	3020
41689.0	3021
41690.0	3022
8928.0	3023
41702.0	3024
8934.0	3025
8944.0	3026
8954.0	3027
8958.0	3028
8963.0	3029
74501.0	3030
74503.0	3031
8974.0	3032
74515.0	3033
74523.0	3034
8988.0	3035
8992.0	3036
8995.0	3037
74534.0	3038
41772.0	3039
74547.0	3040
9012.0	3041
74550.0	3042
74551.0	3043
74561.0	3044
9028.0	3045
74566.0	3046
9031.0	3047
74571.0	3048
41810.0	3049
9043.0	3050
74580.0	3051
74587.0	3052
74596.0	3053
41829.0	3054
41830.0	3055
9060.0	3056
9064.0	3057
41833.0	3058
9065.0	3059
41832.0	3060
41836.0	3061
74605.0	3062
41834.0	3063
41846.0	3064
9079.0	3065
74617.0	3066
74619.0	3067
9083.0	3068
74621.0	3069
41851.0	3070
74623.0	3071
41852.0	3072
74625.0	3073
9091.0	3074
9102.0	3075
41871.0	3076
9106.0	3077
41879.0	3078
9113.0	3079
41881.0	3080
41889.0	3081
9124.0	3082
74663.0	3083
74667.0	3084
41902.0	3085
41908.0	3086
74677.0	3087
74676.0	3088
9141.0	3089
41913.0	3090
41915.0	3091
9165.0	3092
74705.0	3093
9176.0	3094
41947.0	3095
9181.0	3096
74718.0	3097
9183.0	3098
41952.0	3099
41951.0	3100
74722.0	3101
74726.0	3102
74727.0	3103
74729.0	3104
9195.0	3105
74737.0	3106
9203.0	3107
41973.0	3108
74747.0	3109
74750.0	3110
74753.0	3111
9218.0	3112
41987.0	3113
9220.0	3114
74758.0	3115
74759.0	3116
9223.0	3117
74761.0	3118
41998.0	3119
41999.0	3120
74775.0	3121
42008.0	3122
9241.0	3123
42010.0	3124
74787.0	3125
74790.0	3126
9254.0	3127
42024.0	3128
42031.0	3129
9264.0	3130
9265.0	3131
74810.0	3132
9276.0	3133
74819.0	3134
9294.0	3135
42064.0	3136
42065.0	3137
42066.0	3138
9299.0	3139
42069.0	3140
9302.0	3141
74838.0	3142
9308.0	3143
9309.0	3144
74848.0	3145
9315.0	3146
9316.0	3147
74853.0	3148
42083.0	3149
9319.0	3150
74859.0	3151
42092.0	3152
74862.0	3153
74867.0	3154
42100.0	3155
9332.0	3156
9336.0	3157
42110.0	3158
74886.0	3159
74887.0	3160
74891.0	3161
9357.0	3162
9361.0	3163
74898.0	3164
74900.0	3165
42135.0	3166
42139.0	3167
74911.0	3168
74912.0	3169
74915.0	3170
74920.0	3171
42154.0	3172
9386.0	3173
74928.0	3174
74929.0	3175
9393.0	3176
42164.0	3177
42165.0	3178
42166.0	3179
9400.0	3180
42169.0	3181
42175.0	3182
9410.0	3183
42183.0	3184
42186.0	3185
42188.0	3186
42199.0	3187
9447.0	3188
74984.0	3189
9453.0	3190
74990.0	3191
9455.0	3192
74992.0	3193
75003.0	3194
42248.0	3195
9487.0	3196
75024.0	3197
75023.0	3198
75025.0	3199
75027.0	3200
9493.0	3201
75037.0	3202
9504.0	3203
75046.0	3204
9511.0	3205
75057.0	3206
9529.0	3207
42299.0	3208
42301.0	3209
9534.0	3210
9536.0	3211
42309.0	3212
42313.0	3213
42314.0	3214
9547.0	3215
75084.0	3216
9546.0	3217
42319.0	3218
75093.0	3219
9557.0	3220
42327.0	3221
75095.0	3222
75097.0	3223
9559.0	3224
75103.0	3225
9572.0	3226
9573.0	3227
42345.0	3228
42346.0	3229
9578.0	3230
42348.0	3231
42349.0	3232
75120.0	3233
42352.0	3234
42357.0	3235
75127.0	3236
9595.0	3237
42376.0	3238
9609.0	3239
9615.0	3240
9617.0	3241
75154.0	3242
75156.0	3243
42392.0	3244
9630.0	3245
75176.0	3246
75180.0	3247
75185.0	3248
75187.0	3249
9651.0	3250
75189.0	3251
42423.0	3252
42429.0	3253
9663.0	3254
42431.0	3255
9667.0	3256
9668.0	3257
42444.0	3258
42445.0	3259
9679.0	3260
75215.0	3261
75218.0	3262
75219.0	3263
75225.0	3264
9694.0	3265
42465.0	3266
9697.0	3267
75237.0	3268
42470.0	3269
42473.0	3270
9706.0	3271
42474.0	3272
42476.0	3273
42477.0	3274
42478.0	3275
42482.0	3276
9724.0	3277
9728.0	3278
75265.0	3279
42496.0	3280
9733.0	3281
42502.0	3282
42504.0	3283
9740.0	3284
42518.0	3285
75290.0	3286
42523.0	3287
42525.0	3288
42527.0	3289
75299.0	3290
9768.0	3291
42539.0	3292
42542.0	3293
9774.0	3294
75311.0	3295
42544.0	3296
9778.0	3297
9780.0	3298
42558.0	3299
9791.0	3300
75329.0	3301
42564.0	3302
75335.0	3303
75337.0	3304
9801.0	3305
42571.0	3306
9803.0	3307
75342.0	3308
9808.0	3309
42577.0	3310
9811.0	3311
9812.0	3312
42583.0	3313
42584.0	3314
42585.0	3315
9820.0	3316
42588.0	3317
42594.0	3318
75369.0	3319
42606.0	3320
42608.0	3321
75380.0	3322
9845.0	3323
42617.0	3324
75385.0	3325
42620.0	3326
75394.0	3327
42628.0	3328
42630.0	3329
75399.0	3330
42633.0	3331
42641.0	3332
42651.0	3333
9888.0	3334
42658.0	3335
9891.0	3336
42663.0	3337
9899.0	3338
75437.0	3339
42669.0	3340
75444.0	3341
75446.0	3342
9911.0	3343
75450.0	3344
42682.0	3345
42690.0	3346
9923.0	3347
42692.0	3348
9925.0	3349
9926.0	3350
75464.0	3351
42699.0	3352
42704.0	3353
42710.0	3354
75481.0	3355
9952.0	3356
75491.0	3357
42725.0	3358
9961.0	3359
9962.0	3360
42746.0	3361
9982.0	3362
9983.0	3363
75520.0	3364
9987.0	3365
9993.0	3366
42767.0	3367
9999.0	3368
75544.0	3369
10009.0	3370
75549.0	3371
75550.0	3372
42789.0	3373
10025.0	3374
75564.0	3375
75566.0	3376
10036.0	3377
75573.0	3378
42808.0	3379
75581.0	3380
42814.0	3381
75585.0	3382
42818.0	3383
10052.0	3384
42822.0	3385
42826.0	3386
75595.0	3387
10061.0	3388
75600.0	3389
42839.0	3390
42842.0	3391
75613.0	3392
42846.0	3393
75618.0	3394
42854.0	3395
42856.0	3396
75625.0	3397
42858.0	3398
42862.0	3399
42867.0	3400
75636.0	3401
10100.0	3402
75639.0	3403
75649.0	3404
75650.0	3405
10118.0	3406
10119.0	3407
42886.0	3408
10120.0	3409
42887.0	3410
10122.0	3411
42894.0	3412
42900.0	3413
75671.0	3414
10140.0	3415
10154.0	3416
10155.0	3417
75691.0	3418
75694.0	3419
10158.0	3420
10161.0	3421
10162.0	3422
42934.0	3423
75703.0	3424
42937.0	3425
75707.0	3426
42943.0	3427
10177.0	3428
42947.0	3429
42950.0	3430
75720.0	3431
10186.0	3432
10191.0	3433
42960.0	3434
10196.0	3435
42969.0	3436
75739.0	3437
42981.0	3438
75750.0	3439
75755.0	3440
42992.0	3441
42996.0	3442
75766.0	3443
10233.0	3444
43002.0	3445
10240.0	3446
10241.0	3447
43012.0	3448
43015.0	3449
75783.0	3450
43018.0	3451
75790.0	3452
43028.0	3453
10266.0	3454
43035.0	3455
75806.0	3456
43038.0	3457
10271.0	3458
10279.0	3459
43047.0	3460
10281.0	3461
75818.0	3462
43051.0	3463
75819.0	3464
10286.0	3465
10288.0	3466
75825.0	3467
75829.0	3468
43064.0	3469
10300.0	3470
10310.0	3471
43080.0	3472
75850.0	3473
75851.0	3474
75853.0	3475
75864.0	3476
10329.0	3477
43098.0	3478
43102.0	3479
75871.0	3480
43116.0	3481
75884.0	3482
75888.0	3483
43121.0	3484
10362.0	3485
43139.0	3486
43144.0	3487
43145.0	3488
75913.0	3489
43146.0	3490
43149.0	3491
10384.0	3492
10388.0	3493
75925.0	3494
10396.0	3495
43173.0	3496
75943.0	3497
10408.0	3498
75947.0	3499
10412.0	3500
43184.0	3501
43185.0	3502
75955.0	3503
43198.0	3504
10431.0	3505
75970.0	3506
10435.0	3507
43205.0	3508
75977.0	3509
43209.0	3510
10452.0	3511
43229.0	3512
10463.0	3513
10466.0	3514
76016.0	3515
76018.0	3516
10487.0	3517
10488.0	3518
76025.0	3519
76029.0	3520
10493.0	3521
76035.0	3522
43272.0	3523
43275.0	3524
10512.0	3525
76051.0	3526
43288.0	3527
10522.0	3528
76059.0	3529
76062.0	3530
43294.0	3531
10528.0	3532
10529.0	3533
43304.0	3534
76072.0	3535
10538.0	3536
43309.0	3537
76090.0	3538
43323.0	3539
43324.0	3540
43325.0	3541
10554.0	3542
10558.0	3543
43328.0	3544
10562.0	3545
10565.0	3546
10567.0	3547
10570.0	3548
43343.0	3549
76112.0	3550
43346.0	3551
10579.0	3552
76115.0	3553
43354.0	3554
76127.0	3555
10595.0	3556
43367.0	3557
10600.0	3558
43370.0	3559
76141.0	3560
76143.0	3561
43376.0	3562
10607.0	3563
43377.0	3564
43380.0	3565
10614.0	3566
10618.0	3567
43388.0	3568
76157.0	3569
76158.0	3570
43390.0	3571
43394.0	3572
10627.0	3573
76164.0	3574
43399.0	3575
10632.0	3576
10638.0	3577
43408.0	3578
76177.0	3579
43412.0	3580
43414.0	3581
76182.0	3582
10648.0	3583
43418.0	3584
10651.0	3585
43420.0	3586
76188.0	3587
76191.0	3588
10656.0	3589
10661.0	3590
76198.0	3591
43430.0	3592
10664.0	3593
43432.0	3594
43440.0	3595
10673.0	3596
10675.0	3597
76214.0	3598
43446.0	3599
43449.0	3600
10687.0	3601
10688.0	3602
43455.0	3603
43456.0	3604
43459.0	3605
76229.0	3606
43462.0	3607
10700.0	3608
76241.0	3609
10706.0	3610
43480.0	3611
76249.0	3612
10716.0	3613
10718.0	3614
43488.0	3615
43498.0	3616
10740.0	3617
76281.0	3618
10747.0	3619
43517.0	3620
43518.0	3621
76287.0	3622
43521.0	3623
10757.0	3624
10759.0	3625
10766.0	3626
10767.0	3627
76305.0	3628
10770.0	3629
10771.0	3630
10787.0	3631
76327.0	3632
76330.0	3633
43564.0	3634
10798.0	3635
