384.0	4	1227.0
1594.0	4	380.0
1594.0	4	7104.0
1594.0	4	278.0
1594.0	4	3703.0
1594.0	4	3151.0
1594.0	4	6414.0
1594.0	4	5079.0
1594.0	4	2077.0
4344.0	3	2077.0
4344.0	3	4479.0
4344.0	3	380.0
4344.0	3	6714.0
4344.0	4	2822.0
4344.0	4	5079.0
4344.0	4	2077.0
7525.0	3	4737.0
453.0	4	2822.0
453.0	4	1152.0
1152.0	3	2077.0
1152.0	3	7088.0
2620.0	3	7088.0
2822.0	3	4479.0
2822.0	3	2077.0
2822.0	4	384.0
2822.0	4	1227.0
2822.0	4	1812.0
2822.0	4	536.0
3288.0	3	7525.0
3288.0	4	4737.0
4737.0	3	7088.0
4737.0	3	7525.0
4737.0	3	2077.0
7088.0	4	3151.0
7088.0	4	1594.0
7088.0	4	7104.0
217.0	4	4344.0
217.0	4	2620.0
348.0	3	7088.0
348.0	3	4479.0
348.0	3	2077.0
348.0	3	4344.0
380.0	4	5079.0
380.0	4	623.0
380.0	4	4344.0
380.0	4	3703.0
380.0	4	2077.0
380.0	4	6414.0
380.0	4	2822.0
380.0	4	3151.0
623.0	3	7525.0
4285.0	4	4737.0
6414.0	4	2077.0
2032.0	4	3557.0
2032.0	4	3288.0
2779.0	3	4479.0
3151.0	3	4737.0
3151.0	4	7104.0
3151.0	4	2077.0
5079.0	3	380.0
5079.0	4	1812.0
5079.0	4	1227.0
5079.0	4	384.0
506.0	3	2077.0
506.0	3	4479.0
1812.0	4	384.0
3703.0	4	3151.0
3703.0	4	623.0
3703.0	4	4344.0
4138.0	3	2077.0
556.0	4	7104.0
556.0	4	278.0
556.0	4	2822.0
2077.0	3	3910.0
40.0	10	7088.0
87.0	2	4737.0
87.0	2	5079.0
87.0	2	7136.0
87.0	2	278.0
87.0	2	1909.0
87.0	2	6714.0
87.0	2	2779.0
87.0	2	1594.0
87.0	2	6414.0
87.0	2	1152.0
87.0	2	7088.0
87.0	2	348.0
87.0	2	2003.0
87.0	2	2032.0
87.0	2	2077.0
87.0	2	1812.0
87.0	2	3288.0
87.0	2	7104.0
87.0	2	2620.0
87.0	2	536.0
87.0	2	4285.0
87.0	2	4344.0
87.0	2	623.0
87.0	2	3910.0
87.0	2	217.0
87.0	2	453.0
230.0	2	2032.0
230.0	2	623.0
230.0	2	2003.0
336.0	16	4737.0
336.0	16	3910.0
336.0	16	2032.0
336.0	17	3557.0
336.0	17	380.0
384.0	1	2160.0
384.0	1	6754.0
384.0	1	3582.0
384.0	1	2247.0
384.0	1	4565.0
384.0	1	2861.0
384.0	1	5777.0
384.0	1	7022.0
384.0	1	2464.0
384.0	1	7182.0
384.0	1	3199.0
384.0	1	3874.0
384.0	1	5670.0
384.0	1	1117.0
384.0	1	4759.0
384.0	1	3319.0
384.0	1	6338.0
384.0	1	1345.0
384.0	1	3662.0
384.0	0	2224.0
384.0	0	998.0
384.0	0	4537.0
384.0	6	3465.0
384.0	6	5504.0
384.0	6	3446.0
384.0	6	1084.0
384.0	6	7153.0
384.0	6	6978.0
384.0	6	2283.0
384.0	6	5211.0
384.0	6	1125.0
384.0	6	4548.0
384.0	7	228.0
384.0	7	4728.0
739.0	5	151.0
739.0	5	2003.0
739.0	5	1711.0
739.0	5	4479.0
852.0	10	151.0
852.0	10	3288.0
852.0	10	6714.0
852.0	10	2077.0
852.0	10	348.0
852.0	10	3903.0
852.0	10	3703.0
852.0	10	1152.0
852.0	10	2003.0
852.0	10	1873.0
852.0	10	453.0
894.0	17	7088.0
1011.0	16	2032.0
1011.0	17	2077.0
1122.0	2	7136.0
1122.0	2	453.0
1122.0	2	7525.0
1122.0	2	3910.0
1122.0	2	536.0
1122.0	2	3151.0
1122.0	2	4138.0
1122.0	2	2779.0
1122.0	2	380.0
1122.0	2	2077.0
1122.0	2	217.0
1122.0	2	6414.0
1122.0	2	2620.0
1122.0	2	623.0
1122.0	2	7104.0
1122.0	2	1594.0
1122.0	2	3557.0
1122.0	2	506.0
1122.0	2	1711.0
1122.0	2	384.0
1122.0	2	151.0
1122.0	2	4344.0
1122.0	2	4737.0
1122.0	2	1873.0
1122.0	2	2822.0
1122.0	2	3903.0
1122.0	2	3288.0
1122.0	2	278.0
1122.0	2	4285.0
1122.0	2	1152.0
1122.0	2	2032.0
1122.0	2	2003.0
1122.0	2	348.0
1122.0	2	1909.0
1122.0	2	7088.0
1122.0	2	6714.0
1122.0	2	6506.0
1122.0	2	2012.0
1122.0	2	3703.0
1122.0	2	4479.0
1122.0	2	1812.0
1122.0	2	5079.0
1122.0	2	1227.0
1122.0	2	556.0
1222.0	5	2779.0
1222.0	5	556.0
1274.0	2	2779.0
1274.0	2	2620.0
1274.0	2	623.0
1274.0	2	217.0
1274.0	2	4737.0
1274.0	2	2032.0
1274.0	2	7104.0
1274.0	2	4344.0
1274.0	2	5079.0
1274.0	2	1812.0
1274.0	2	3910.0
1274.0	2	6714.0
1274.0	2	348.0
1274.0	2	1909.0
1274.0	2	151.0
1274.0	2	6506.0
1274.0	2	1594.0
1274.0	2	2003.0
1274.0	2	453.0
1274.0	2	7088.0
