a	b
69523.0	1882
69525.0	1883
20373.0	1884
53142.0	1885
69528.0	1886
36767.0	1887
53151.0	1888
85921.0	1889
36770.0	1890
85923.0	1891
69541.0	1892
36776.0	1893
53160.0	1894
36782.0	1895
20402.0	1896
36788.0	1897
4021.0	1898
36790.0	1899
4022.0	1900
20405.0	1901
85947.0	1902
53180.0	1903
85949.0	1904
69568.0	1905
69569.0	1906
53184.0	1907
85955.0	1908
53188.0	1909
36806.0	1910
4040.0	1911
85964.0	1912
53196.0	1913
36814.0	1914
4048.0	1915
85970.0	1916
53205.0	1917
36821.0	1918
36822.0	1919
4055.0	1920
36825.0	1921
36826.0	1922
69605.0	1923
85990.0	1924
69607.0	1925
20454.0	1926
85993.0	1927
85997.0	1928
69627.0	1929
69628.0	1930
69630.0	1931
4099.0	1932
53252.0	1933
69640.0	1934
20489.0	1935
86026.0	1936
4111.0	1937
86033.0	1938
36884.0	1939
53268.0	1940
69656.0	1941
20512.0	1942
4131.0	1943
20515.0	1944
4133.0	1945
53290.0	1946
36908.0	1947
53297.0	1948
53298.0	1949
20531.0	1950
69686.0	1951
36918.0	1952
86070.0	1953
53304.0	1954
53306.0	1955
4159.0	1956
20545.0	1957
36932.0	1958
36933.0	1959
86084.0	1960
20549.0	1961
53317.0	1962
20551.0	1963
53322.0	1964
4172.0	1965
4179.0	1966
36948.0	1967
4180.0	1968
36947.0	1969
4183.0	1970
36952.0	1971
20563.0	1972
4189.0	1973
86112.0	1974
69730.0	1975
4196.0	1976
86117.0	1977
4205.0	1978
69742.0	1979
20589.0	1980
86131.0	1981
69750.0	1982
53366.0	1983
20599.0	1984
36986.0	1985
53370.0	1986
4221.0	1987
69759.0	1988
4225.0	1989
36995.0	1990
36999.0	1991
69770.0	1992
69773.0	1993
20621.0	1994
37007.0	1995
69776.0	1996
86161.0	1997
20626.0	1998
53400.0	1999
86169.0	2000
53401.0	2001
4253.0	2002
86177.0	2003
69800.0	2004
69801.0	2005
20649.0	2006
4276.0	2007
4280.0	2008
69816.0	2009
4285.0	2010
37053.0	2011
86208.0	2012
86211.0	2013
86212.0	2014
4293.0	2015
69832.0	2016
53448.0	2017
37070.0	2018
20686.0	2019
4305.0	2020
37074.0	2021
4308.0	2022
20694.0	2023
53462.0	2024
86232.0	2025
4316.0	2026
4317.0	2027
37088.0	2028
37090.0	2029
86243.0	2030
37092.0	2031
53477.0	2032
53478.0	2033
20720.0	2034
4337.0	2035
20722.0	2036
69875.0	2037
86260.0	2038
20725.0	2039
69879.0	2040
53497.0	2041
20739.0	2042
53512.0	2043
4362.0	2044
4363.0	2045
69899.0	2046
53514.0	2047
37134.0	2048
53516.0	2049
37136.0	2050
53517.0	2051
37138.0	2052
37139.0	2053
86286.0	2054
86290.0	2055
53526.0	2056
37143.0	2057
53528.0	2058
37145.0	2059
86297.0	2060
4380.0	2061
37151.0	2062
69922.0	2063
4386.0	2064
53539.0	2065
4389.0	2066
37157.0	2067
53540.0	2068
69928.0	2069
20771.0	2070
86314.0	2071
20780.0	2072
4398.0	2073
53553.0	2074
20792.0	2075
69948.0	2076
86335.0	2077
4415.0	2078
53569.0	2079
4419.0	2080
37187.0	2081
53573.0	2082
53581.0	2083
86349.0	2084
69970.0	2085
53586.0	2086
69972.0	2087
20819.0	2088
86362.0	2089
69992.0	2090
53609.0	2091
20844.0	2092
53617.0	2093
20852.0	2094
20853.0	2095
53622.0	2096
70008.0	2097
4473.0	2098
4474.0	2099
53627.0	2100
70018.0	2101
4482.0	2102
20876.0	2103
86414.0	2104
37263.0	2105
86415.0	2106
53646.0	2107
53651.0	2108
20884.0	2109
70038.0	2110
37271.0	2111
4502.0	2112
86427.0	2113
53659.0	2114
20894.0	2115
4511.0	2116
37279.0	2117
86441.0	2118
70058.0	2119
4526.0	2120
53679.0	2121
86449.0	2122
53681.0	2123
37300.0	2124
53685.0	2125
4536.0	2126
86456.0	2127
86458.0	2128
37307.0	2129
70076.0	2130
70077.0	2131
4544.0	2132
86470.0	2133
70087.0	2134
86472.0	2135
70093.0	2136
53714.0	2137
4568.0	2138
20955.0	2139
20956.0	2140
37343.0	2141
4576.0	2142
86505.0	2143
70122.0	2144
53737.0	2145
20970.0	2146
4589.0	2147
53743.0	2148
20975.0	2149
4593.0	2150
4595.0	2151
70132.0	2152
4596.0	2153
4598.0	2154
37366.0	2155
20979.0	2156
70138.0	2157
86524.0	2158
20992.0	2159
20993.0	2160
53762.0	2161
53760.0	2162
37380.0	2163
21000.0	2164
53769.0	2165
37387.0	2166
37391.0	2167
86543.0	2168
53779.0	2169
21014.0	2170
4637.0	2171
53795.0	2172
37412.0	2173
53796.0	2174
70188.0	2175
70191.0	2176
53808.0	2177
21045.0	2178
53816.0	2179
53818.0	2180
4667.0	2181
70202.0	2182
21053.0	2183
4671.0	2184
53824.0	2185
86592.0	2186
70214.0	2187
21063.0	2188
4682.0	2189
70219.0	2190
70222.0	2191
37455.0	2192
70230.0	2193
37463.0	2194
4696.0	2195
53853.0	2196
37470.0	2197
21087.0	2198
70241.0	2199
21089.0	2200
70244.0	2201
53863.0	2202
21096.0	2203
86635.0	2204
21101.0	2205
4718.0	2206
53870.0	2207
86640.0	2208
21104.0	2209
86644.0	2210
21109.0	2211
37494.0	2212
21114.0	2213
70269.0	2214
53885.0	2215
4744.0	2216
86664.0	2217
37514.0	2218
21137.0	2219
53908.0	2220
4758.0	2221
21147.0	2222
37532.0	2223
37538.0	2224
70306.0	2225
86690.0	2226
86694.0	2227
4775.0	2228
21158.0	2229
21160.0	2230
21162.0	2231
37548.0	2232
37552.0	2233
4785.0	2234
37554.0	2235
21168.0	2236
21171.0	2237
53940.0	2238
37558.0	2239
86713.0	2240
37566.0	2241
21182.0	2242
86718.0	2243
4801.0	2244
21183.0	2245
53950.0	2246
37576.0	2247
4814.0	2248
21207.0	2249
70360.0	2250
53978.0	2251
53979.0	2252
4829.0	2253
53981.0	2254
70367.0	2255
53985.0	2256
37601.0	2257
86754.0	2258
70372.0	2259
53988.0	2260
70375.0	2261
21223.0	2262
70377.0	2263
4842.0	2264
86760.0	2265
21230.0	2266
53998.0	2267
86772.0	2268
86773.0	2269
37622.0	2270
54005.0	2271
37625.0	2272
70394.0	2273
21242.0	2274
54012.0	2275
70397.0	2276
4862.0	2277
21245.0	2278
4864.0	2279
86782.0	2280
21251.0	2281
21252.0	2282
70406.0	2283
4872.0	2284
37640.0	2285
21258.0	2286
86796.0	2287
37646.0	2288
37648.0	2289
4880.0	2290
21265.0	2291
86802.0	2292
37653.0	2293
54039.0	2294
21275.0	2295
70428.0	2296
54044.0	2297
4894.0	2298
21276.0	2299
86814.0	2300
37665.0	2301
70434.0	2302
37667.0	2303
4897.0	2304
4900.0	2305
54059.0	2306
86830.0	2307
21297.0	2308
21298.0	2309
54066.0	2310
70452.0	2311
86843.0	2312
37695.0	2313
4928.0	2314
54080.0	2315
4931.0	2316
4937.0	2317
70473.0	2318
4938.0	2319
54094.0	2320
37711.0	2321
21331.0	2322
37717.0	2323
4949.0	2324
4951.0	2325
37720.0	2326
21337.0	2327
54107.0	2328
37727.0	2329
37729.0	2330
37730.0	2331
4965.0	2332
21351.0	2333
4968.0	2334
54123.0	2335
21357.0	2336
21358.0	2337
21359.0	2338
54127.0	2339
4979.0	2340
21365.0	2341
37751.0	2342
4984.0	2343
86905.0	2344
70522.0	2345
21371.0	2346
4988.0	2347
37756.0	2348
37758.0	2349
4992.0	2350
4993.0	2351
37762.0	2352
21376.0	2353
54145.0	2354
54146.0	2355
21380.0	2356
70535.0	2357
21382.0	2358
54153.0	2359
70539.0	2360
37771.0	2361
54159.0	2362
5008.0	2363
54163.0	2364
37782.0	2365
86936.0	2366
5018.0	2367
54172.0	2368
21404.0	2369
21406.0	2370
86943.0	2371
21407.0	2372
54175.0	2373
37798.0	2374
70567.0	2375
86950.0	2376
86956.0	2377
37805.0	2378
86958.0	2379
70575.0	2380
86960.0	2381
21431.0	2382
5048.0	2383
5049.0	2384
86969.0	2385
37820.0	2386
21437.0	2387
5057.0	2388
70595.0	2389
70597.0	2390
37830.0	2391
37836.0	2392
54223.0	2393
5072.0	2394
86991.0	2395
54227.0	2396
54230.0	2397
21463.0	2398
5080.0	2399
21464.0	2400
21472.0	2401
21473.0	2402
70626.0	2403
54243.0	2404
54245.0	2405
37870.0	2406
54254.0	2407
37878.0	2408
54262.0	2409
37881.0	2410
87035.0	2411
5118.0	2412
87039.0	2413
37889.0	2414
21506.0	2415
37894.0	2416
70663.0	2417
54279.0	2418
5129.0	2419
87051.0	2420
21516.0	2421
54287.0	2422
54288.0	2423
37905.0	2424
87061.0	2425
87062.0	2426
54295.0	2427
87064.0	2428
87063.0	2429
70684.0	2430
21533.0	2431
37920.0	2432
21537.0	2433
5155.0	2434
5156.0	2435
54309.0	2436
37923.0	2437
70696.0	2438
87082.0	2439
5163.0	2440
70700.0	2441
70699.0	2442
5164.0	2443
21551.0	2444
70704.0	2445
37937.0	2446
87090.0	2447
87091.0	2448
54327.0	2449
54328.0	2450
5177.0	2451
37945.0	2452
87098.0	2453
37954.0	2454
54339.0	2455
87108.0	2456
21575.0	2457
54346.0	2458
54349.0	2459
54353.0	2460
5202.0	2461
37972.0	2462
70742.0	2463
70743.0	2464
37975.0	2465
21590.0	2466
87126.0	2467
87130.0	2468
54362.0	2469
70749.0	2470
5216.0	2471
21601.0	2472
21603.0	2473
70757.0	2474
54373.0	2475
87141.0	2476
70760.0	2477
37992.0	2478
37995.0	2479
70765.0	2480
37998.0	2481
5235.0	2482
38004.0	2483
54388.0	2484
70773.0	2485
5239.0	2486
38008.0	2487
87155.0	2488
21620.0	2489
54389.0	2490
70780.0	2491
87159.0	2492
54391.0	2493
87163.0	2494
54396.0	2495
54400.0	2496
21633.0	2497
70788.0	2498
70789.0	2499
87173.0	2500
21640.0	2501
70794.0	2502
5259.0	2503
70797.0	2504
38030.0	2505
87194.0	2506
21660.0	2507
70818.0	2508
38051.0	2509
38050.0	2510
70821.0	2511
5286.0	2512
38053.0	2513
21677.0	2514
21682.0	2515
70843.0	2516
5309.0	2517
70847.0	2518
21696.0	2519
38081.0	2520
5313.0	2521
54466.0	2522
21698.0	2523
70853.0	2524
54467.0	2525
38095.0	2526
5328.0	2527
5331.0	2528
21715.0	2529
87260.0	2530
54493.0	2531
5345.0	2532
38119.0	2533
87273.0	2534
21741.0	2535
70894.0	2536
87278.0	2537
5365.0	2538
87287.0	2539
54523.0	2540
87294.0	2541
70913.0	2542
70915.0	2543
5383.0	2544
5385.0	2545
87308.0	2546
21775.0	2547
21780.0	2548
5398.0	2549
21783.0	2550
38168.0	2551
5401.0	2552
38172.0	2553
87324.0	2554
87332.0	2555
5413.0	2556
70949.0	2557
38183.0	2558
70951.0	2559
87336.0	2560
21806.0	2561
70960.0	2562
70962.0	2563
21811.0	2564
54580.0	2565
54582.0	2566
21814.0	2567
21818.0	2568
38203.0	2569
21819.0	2570
54589.0	2571
21824.0	2572
38209.0	2573
54594.0	2574
87364.0	2575
38219.0	2576
70988.0	2577
87372.0	2578
5458.0	2579
21843.0	2580
5461.0	2581
21848.0	2582
54618.0	2583
5468.0	2584
71006.0	2585
71008.0	2586
54630.0	2587
21864.0	2588
71018.0	2589
71021.0	2590
54638.0	2591
87408.0	2592
5490.0	2593
54642.0	2594
87411.0	2595
54644.0	2596
54646.0	2597
54648.0	2598
21881.0	2599
21882.0	2600
38271.0	2601
38272.0	2602
5506.0	2603
71042.0	2604
87426.0	2605
71051.0	2606
54667.0	2607
5518.0	2608
5519.0	2609
5521.0	2610
5526.0	2611
87448.0	2612
5531.0	2613
5537.0	2614
71073.0	2615
54693.0	2616
54694.0	2617
21927.0	2618
71080.0	2619
21929.0	2620
54695.0	2621
5548.0	2622
38318.0	2623
5554.0	2624
54708.0	2625
71093.0	2626
21942.0	2627
38331.0	2628
21948.0	2629
5565.0	2630
21949.0	2631
21950.0	2632
87485.0	2633
21952.0	2634
21953.0	2635
71107.0	2636
21959.0	2637
54730.0	2638
54732.0	2639
21967.0	2640
5584.0	2641
38352.0	2642
21970.0	2643
71123.0	2644
5588.0	2645
71125.0	2646
38358.0	2647
71124.0	2648
38361.0	2649
54745.0	2650
54748.0	2651
38369.0	2652
21986.0	2653
71143.0	2654
71144.0	2655
38386.0	2656
5620.0	2657
5623.0	2658
5624.0	2659
71162.0	2660
54779.0	2661
71164.0	2662
22011.0	2663
22012.0	2664
71170.0	2665
38412.0	2666
54798.0	2667
38417.0	2668
5651.0	2669
22035.0	2670
71189.0	2671
87573.0	2672
38423.0	2673
87574.0	2674
5657.0	2675
22042.0	2676
22044.0	2677
54816.0	2678
38433.0	2679
22051.0	2680
54820.0	2681
71208.0	2682
5673.0	2683
87593.0	2684
22058.0	2685
54828.0	2686
87597.0	2687
71214.0	2688
5679.0	2689
87604.0	2690
5685.0	2691
54838.0	2692
54843.0	2693
5696.0	2694
22082.0	2695
71236.0	2696
38469.0	2697
87629.0	2698
5711.0	2699
22095.0	2700
38485.0	2701
71254.0	2702
38487.0	2703
38489.0	2704
38491.0	2705
22107.0	2706
54875.0	2707
22109.0	2708
5727.0	2709
38497.0	2710
71265.0	2711
22114.0	2712
54886.0	2713
54887.0	2714
87657.0	2715
71279.0	2716
22130.0	2717
54899.0	2718
22133.0	2719
87672.0	2720
5757.0	2721
54909.0	2722
87678.0	2723
87680.0	2724
22145.0	2725
54914.0	2726
22150.0	2727
38535.0	2728
87687.0	2729
87689.0	2730
54922.0	2731
54924.0	2732
71316.0	2733
5785.0	2734
38554.0	2735
71322.0	2736
22169.0	2737
54939.0	2738
22172.0	2739
54941.0	2740
87715.0	2741
71333.0	2742
87718.0	2743
71336.0	2744
5801.0	2745
22186.0	2746
5803.0	2747
71339.0	2748
71342.0	2749
5807.0	2750
54959.0	2751
22198.0	2752
5819.0	2753
87739.0	2754
5823.0	2755
71359.0	2756
87750.0	2757
71370.0	2758
5836.0	2759
71376.0	2760
54992.0	2761
71382.0	2762
38615.0	2763
54999.0	2764
87773.0	2765
87775.0	2766
87776.0	2767
22241.0	2768
55015.0	2769
55016.0	2770
55017.0	2771
22250.0	2772
22252.0	2773
55020.0	2774
38641.0	2775
5874.0	2776
5879.0	2777
38650.0	2778
55035.0	2779
38653.0	2780
22270.0	2781
55038.0	2782
22274.0	2783
55044.0	2784
5894.0	2785
71431.0	2786
22281.0	2787
87817.0	2788
55051.0	2789
87820.0	2790
38670.0	2791
87823.0	2792
38672.0	2793
87825.0	2794
22290.0	2795
87826.0	2796
22291.0	2797
5909.0	2798
71446.0	2799
38679.0	2800
87832.0	2801
22301.0	2802
71460.0	2803
55077.0	2804
5930.0	2805
22315.0	2806
87850.0	2807
87854.0	2808
38703.0	2809
5935.0	2810
22319.0	2811
22323.0	2812
38708.0	2813
71477.0	2814
22324.0	2815
22326.0	2816
87867.0	2817
22331.0	2818
5950.0	2819
38724.0	2820
38725.0	2821
22342.0	2822
87879.0	2823
22344.0	2824
87883.0	2825
55121.0	2826
55127.0	2827
22367.0	2828
71520.0	2829
5985.0	2830
5984.0	2831
38753.0	2832
22368.0	2833
55142.0	2834
87911.0	2835
5993.0	2836
5994.0	2837
5995.0	2838
5996.0	2839
87913.0	2840
55146.0	2841
22377.0	2842
71543.0	2843
38776.0	2844
6009.0	2845
22398.0	2846
38786.0	2847
22403.0	2848
87941.0	2849
6023.0	2850
87954.0	2851
71572.0	2852
87956.0	2853
71576.0	2854
71577.0	2855
22424.0	2856
55195.0	2857
38813.0	2858
87966.0	2859
55201.0	2860
38818.0	2861
38820.0	2862
6053.0	2863
22436.0	2864
55204.0	2865
71592.0	2866
38824.0	2867
87972.0	2868
38827.0	2869
87982.0	2870
6063.0	2871
71600.0	2872
55219.0	2873
38836.0	2874
22457.0	2875
87997.0	2876
38849.0	2877
71619.0	2878
55235.0	2879
71622.0	2880
55242.0	2881
22476.0	2882
71630.0	2883
22482.0	2884
71638.0	2885
22487.0	2886
22488.0	2887
55257.0	2888
38874.0	2889
71653.0	2890
55269.0	2891
55270.0	2892
88038.0	2893
55273.0	2894
22519.0	2895
6138.0	2896
22523.0	2897
71676.0	2898
71677.0	2899
71678.0	2900
38911.0	2901
38912.0	2902
6145.0	2903
55298.0	2904
6152.0	2905
22537.0	2906
71690.0	2907
22539.0	2908
71692.0	2909
6159.0	2910
38928.0	2911
38930.0	2912
55317.0	2913
38934.0	2914
38935.0	2915
88085.0	2916
71706.0	2917
55329.0	2918
71714.0	2919
6183.0	2920
6186.0	2921
71723.0	2922
38956.0	2923
88109.0	2924
22574.0	2925
88115.0	2926
55348.0	2927
55350.0	2928
88118.0	2929
38970.0	2930
71740.0	2931
6206.0	2932
38977.0	2933
88133.0	2934
22598.0	2935
22599.0	2936
88139.0	2937
38993.0	2938
38994.0	2939
6230.0	2940
38999.0	2941
71768.0	2942
39000.0	2943
6234.0	2944
6235.0	2945
71779.0	2946
22630.0	2947
6248.0	2948
71787.0	2949
6254.0	2950
71791.0	2951
39026.0	2952
55411.0	2953
71796.0	2954
71798.0	2955
88189.0	2956
88191.0	2957
71810.0	2958
39044.0	2959
6277.0	2960
6276.0	2961
39046.0	2962
39045.0	2963
6281.0	2964
22664.0	2965
88208.0	2966
22674.0	2967
6291.0	2968
71828.0	2969
22677.0	2970
71830.0	2971
6298.0	2972
71834.0	2973
55450.0	2974
71837.0	2975
55454.0	2976
22687.0	2977
39074.0	2978
88228.0	2979
22693.0	2980
22696.0	2981
71850.0	2982
55466.0	2983
88234.0	2984
39085.0	2985
55470.0	2986
55471.0	2987
88241.0	2988
39092.0	2989
71861.0	2990
22710.0	2991
39101.0	2992
39106.0	2993
6344.0	2994
55497.0	2995
88267.0	2996
22731.0	2997
88270.0	2998
39118.0	2999
88271.0	3000
22742.0	3001
71896.0	3002
55513.0	3003
71898.0	3004
6362.0	3005
6364.0	3006
88284.0	3007
71903.0	3008
6369.0	3009
71905.0	3010
6370.0	3011
55521.0	3012
88290.0	3013
71910.0	3014
55527.0	3015
22766.0	3016
22768.0	3017
6387.0	3018
39156.0	3019
6390.0	3020
55548.0	3021
55549.0	3022
39167.0	3023
22785.0	3024
55555.0	3025
88326.0	3026
88327.0	3027
6409.0	3028
6410.0	3029
71947.0	3030
6412.0	3031
71945.0	3032
39182.0	3033
55563.0	3034
55564.0	3035
22798.0	3036
55567.0	3037
71956.0	3038
71958.0	3039
55574.0	3040
88342.0	3041
71963.0	3042
88350.0	3043
55585.0	3044
6434.0	3045
55586.0	3046
22821.0	3047
39212.0	3048
22829.0	3049
55597.0	3050
39217.0	3051
55601.0	3052
88373.0	3053
22842.0	3054
71995.0	3055
22844.0	3056
6464.0	3057
6466.0	3058
55620.0	3059
22856.0	3060
22858.0	3061
55627.0	3062
88397.0	3063
6478.0	3064
88399.0	3065
72019.0	3066
39251.0	3067
39261.0	3068
39268.0	3069
72039.0	3070
6506.0	3071
39274.0	3072
22892.0	3073
39277.0	3074
6512.0	3075
72053.0	3076
22902.0	3077
22903.0	3078
55676.0	3079
6528.0	3080
88448.0	3081
55681.0	3082
6531.0	3083
88454.0	3084
88455.0	3085
88457.0	3086
39307.0	3087
88460.0	3088
55693.0	3089
88463.0	3090
6544.0	3091
39313.0	3092
72082.0	3093
6546.0	3094
72084.0	3095
39314.0	3096
55695.0	3097
72087.0	3098
88465.0	3099
88471.0	3100
72092.0	3101
6561.0	3102
55713.0	3103
22946.0	3104
72101.0	3105
72102.0	3106
6567.0	3107
72104.0	3108
39337.0	3109
72105.0	3110
22949.0	3111
22956.0	3112
55726.0	3113
6579.0	3114
39348.0	3115
6582.0	3116
55736.0	3117
72122.0	3118
39357.0	3119
22978.0	3120
6597.0	3121
55749.0	3122
6601.0	3123
55754.0	3124
88526.0	3125
6607.0	3126
88532.0	3127
88536.0	3128
88539.0	3129
23004.0	3130
23008.0	3131
23010.0	3132
6629.0	3133
55783.0	3134
39400.0	3135
72169.0	3136
88554.0	3137
55787.0	3138
55789.0	3139
23022.0	3140
72175.0	3141
88558.0	3142
88561.0	3143
23023.0	3144
6643.0	3145
39414.0	3146
88568.0	3147
55803.0	3148
39421.0	3149
55805.0	3150
55810.0	3151
72196.0	3152
55814.0	3153
88583.0	3154
39435.0	3155
55819.0	3156
72205.0	3157
23053.0	3158
88593.0	3159
88594.0	3160
88595.0	3161
23059.0	3162
88596.0	3163
55830.0	3164
88599.0	3165
55832.0	3166
23068.0	3167
23069.0	3168
23071.0	3169
39460.0	3170
55846.0	3171
88615.0	3172
6700.0	3173
23084.0	3174
88623.0	3175
6705.0	3176
39484.0	3177
55871.0	3178
88641.0	3179
88642.0	3180
6723.0	3181
6726.0	3182
23115.0	3183
55886.0	3184
72272.0	3185
23122.0	3186
23125.0	3187
6747.0	3188
55903.0	3189
23136.0	3190
72295.0	3191
39529.0	3192
55915.0	3193
23148.0	3194
72302.0	3195
39535.0	3196
55920.0	3197
55925.0	3198
88696.0	3199
55932.0	3200
88700.0	3201
88702.0	3202
55933.0	3203
55936.0	3204
39553.0	3205
88705.0	3206
88710.0	3207
88712.0	3208
88715.0	3209
6798.0	3210
23184.0	3211
39569.0	3212
55954.0	3213
39571.0	3214
72340.0	3215
6804.0	3216
72341.0	3217
23189.0	3218
23191.0	3219
23193.0	3220
88730.0	3221
88733.0	3222
55967.0	3223
88738.0	3224
88743.0	3225
39597.0	3226
39602.0	3227
88754.0	3228
72372.0	3229
55987.0	3230
23220.0	3231
88764.0	3232
6845.0	3233
23230.0	3234
39617.0	3235
72389.0	3236
88777.0	3237
39628.0	3238
72397.0	3239
23245.0	3240
23251.0	3241
88791.0	3242
72408.0	3243
72409.0	3244
56026.0	3245
56024.0	3246
6878.0	3247
39647.0	3248
23265.0	3249
6882.0	3250
88801.0	3251
39654.0	3252
88807.0	3253
88810.0	3254
23277.0	3255
39663.0	3256
56047.0	3257
88816.0	3258
39666.0	3259
23280.0	3260
56050.0	3261
56049.0	3262
39670.0	3263
88824.0	3264
6907.0	3265
6916.0	3266
39690.0	3267
72459.0	3268
6924.0	3269
88844.0	3270
56076.0	3271
23310.0	3272
6929.0	3273
23315.0	3274
88851.0	3275
72476.0	3276
56097.0	3277
23333.0	3278
56103.0	3279
39722.0	3280
39723.0	3281
6958.0	3282
88878.0	3283
39731.0	3284
23349.0	3285
56127.0	3286
56130.0	3287
23363.0	3288
72517.0	3289
56138.0	3290
6988.0	3291
88908.0	3292
23372.0	3293
56142.0	3294
56144.0	3295
39761.0	3296
39762.0	3297
88916.0	3298
72533.0	3299
23383.0	3300
72537.0	3301
23386.0	3302
7003.0	3303
88925.0	3304
39774.0	3305
88926.0	3306
39779.0	3307
56164.0	3308
39780.0	3309
56166.0	3310
88942.0	3311
88943.0	3312
39793.0	3313
23409.0	3314
7028.0	3315
7032.0	3316
23421.0	3317
72584.0	3318
23435.0	3319
7052.0	3320
88972.0	3321
39823.0	3322
23446.0	3323
39831.0	3324
7065.0	3325
39838.0	3326
39839.0	3327
72608.0	3328
7074.0	3329
23459.0	3330
72613.0	3331
56234.0	3332
39856.0	3333
7090.0	3334
39862.0	3335
7100.0	3336
89020.0	3337
72638.0	3338
56258.0	3339
7109.0	3340
89029.0	3341
23496.0	3342
89033.0	3343
56264.0	3344
39884.0	3345
39886.0	3346
89042.0	3347
7123.0	3348
56275.0	3349
72661.0	3350
72665.0	3351
39900.0	3352
72668.0	3353
39902.0	3354
72669.0	3355
89055.0	3356
7138.0	3357
56291.0	3358
7142.0	3359
39911.0	3360
23527.0	3361
89067.0	3362
39916.0	3363
56303.0	3364
23536.0	3365
56304.0	3366
39922.0	3367
56309.0	3368
23543.0	3369
72696.0	3370
72698.0	3371
72701.0	3372
56320.0	3373
7169.0	3374
89088.0	3375
23554.0	3376
56324.0	3377
89094.0	3378
56328.0	3379
23561.0	3380
72717.0	3381
89103.0	3382
23569.0	3383
72722.0	3384
72724.0	3385
56341.0	3386
89110.0	3387
56345.0	3388
89115.0	3389
56348.0	3390
89117.0	3391
23580.0	3392
89123.0	3393
23590.0	3394
72744.0	3395
56360.0	3396
39981.0	3397
23597.0	3398
7216.0	3399
89139.0	3400
7220.0	3401
39989.0	3402
39990.0	3403
23607.0	3404
39992.0	3405
7231.0	3406
40000.0	3407
23618.0	3408
89154.0	3409
72773.0	3410
72774.0	3411
72775.0	3412
23622.0	3413
72777.0	3414
89160.0	3415
23624.0	3416
7244.0	3417
40013.0	3418
72782.0	3419
7249.0	3420
7250.0	3421
56403.0	3422
40020.0	3423
72788.0	3424
89173.0	3425
56407.0	3426
23640.0	3427
89177.0	3428
7258.0	3429
89175.0	3430
56411.0	3431
23643.0	3432
7265.0	3433
7266.0	3434
89187.0	3435
56417.0	3436
56419.0	3437
23654.0	3438
89199.0	3439
23672.0	3440
40058.0	3441
72829.0	3442
89216.0	3443
23680.0	3444
72835.0	3445
7300.0	3446
72836.0	3447
7305.0	3448
40075.0	3449
40077.0	3450
23693.0	3451
72847.0	3452
23696.0	3453
40081.0	3454
7314.0	3455
72851.0	3456
23697.0	3457
72853.0	3458
23700.0	3459
89237.0	3460
56471.0	3461
23706.0	3462
56475.0	3463
56478.0	3464
7327.0	3465
72864.0	3466
23712.0	3467
72866.0	3468
72869.0	3469
89254.0	3470
7335.0	3471
40106.0	3472
72877.0	3473
7342.0	3474
7343.0	3475
40112.0	3476
23728.0	3477
7346.0	3478
23731.0	3479
23730.0	3480
56502.0	3481
40119.0	3482
89270.0	3483
56505.0	3484
89274.0	3485
40124.0	3486
72896.0	3487
7366.0	3488
7369.0	3489
72906.0	3490
7372.0	3491
40141.0	3492
40144.0	3493
7378.0	3494
56536.0	3495
7385.0	3496
7386.0	3497
23773.0	3498
40159.0	3499
7392.0	3500
40161.0	3501
56544.0	3502
89313.0	3503
89312.0	3504
40167.0	3505
23785.0	3506
40172.0	3507
72940.0	3508
23790.0	3509
23791.0	3510
72944.0	3511
40177.0	3512
89332.0	3513
56565.0	3514
40182.0	3515
7414.0	3516
40185.0	3517
72954.0	3518
72956.0	3519
56573.0	3520
23806.0	3521
89344.0	3522
56577.0	3523
56582.0	3524
56584.0	3525
56586.0	3526
72972.0	3527
72973.0	3528
72976.0	3529
7441.0	3530
89360.0	3531
89365.0	3532
40214.0	3533
56603.0	3534
40221.0	3535
89378.0	3536
56615.0	3537
40236.0	3538
73005.0	3539
56620.0	3540
23854.0	3541
89398.0	3542
23862.0	3543
23864.0	3544
73019.0	3545
40252.0	3546
56641.0	3547
7490.0	3548
73028.0	3549
40260.0	3550
40262.0	3551
73031.0	3552
73034.0	3553
40267.0	3554
40268.0	3555
23885.0	3556
56655.0	3557
7505.0	3558
73046.0	3559
7511.0	3560
23896.0	3561
7515.0	3562
7516.0	3563
23903.0	3564
89442.0	3565
7523.0	3566
7524.0	3567
56675.0	3568
23910.0	3569
7527.0	3570
89446.0	3571
40299.0	3572
7531.0	3573
40301.0	3574
56685.0	3575
40307.0	3576
73075.0	3577
73077.0	3578
56693.0	3579
56701.0	3580
73091.0	3581
89476.0	3582
7561.0	3583
73100.0	3584
89487.0	3585
73111.0	3586
73112.0	3587
40344.0	3588
73114.0	3589
73115.0	3590
73116.0	3591
7578.0	3592
73118.0	3593
56728.0	3594
23960.0	3595
7586.0	3596
73124.0	3597
89509.0	3598
56742.0	3599
56741.0	3600
40360.0	3601
89516.0	3602
73135.0	3603
73139.0	3604
7604.0	3605
7605.0	3606
7606.0	3607
56761.0	3608
89529.0	3609
73147.0	3610
73149.0	3611
89540.0	3612
40389.0	3613
24006.0	3614
7623.0	3615
56779.0	3616
40397.0	3617
7635.0	3618
40404.0	3619
7637.0	3620
40406.0	3621
40409.0	3622
24025.0	3623
73182.0	3624
40415.0	3625
89568.0	3626
89575.0	3627
24039.0	3628
7662.0	3629
7663.0	3630
