112.0	4	7206.0
1896.0	4	2689.0
2689.0	4	8891.0
2689.0	4	5954.0
4024.0	3	213.0
4024.0	3	8032.0
4024.0	3	6622.0
5213.0	3	8503.0
5213.0	3	4024.0
5341.0	3	3140.0
5341.0	3	5213.0
5341.0	3	1962.0
5456.0	4	2190.0
5456.0	4	5877.0
5476.0	4	2689.0
5476.0	4	8891.0
6227.0	3	8871.0
6227.0	3	1962.0
6227.0	3	8032.0
6434.0	3	3267.0
6434.0	3	8032.0
6434.0	4	1962.0
7067.0	3	1896.0
7067.0	3	1962.0
8871.0	4	1633.0
8871.0	4	124.0
9079.0	4	7801.0
9079.0	4	6713.0
9181.0	3	8503.0
9181.0	3	8032.0
213.0	4	6624.0
213.0	4	5476.0
213.0	4	6434.0
213.0	4	8721.0
213.0	4	1633.0
213.0	4	124.0
213.0	4	3842.0
213.0	4	1962.0
2364.0	4	8264.0
2479.0	3	7553.0
2596.0	3	1896.0
2905.0	3	8503.0
2954.0	3	8503.0
3842.0	4	1633.0
4599.0	3	563.0
4599.0	4	2689.0
4599.0	4	561.0
4599.0	4	2190.0
5508.0	3	1962.0
5508.0	3	1878.0
5508.0	3	1896.0
5508.0	3	6700.0
5888.0	3	8871.0
5888.0	3	5415.0
5888.0	3	6622.0
6321.0	3	8871.0
6321.0	3	8032.0
6321.0	4	7206.0
6512.0	4	4599.0
7844.0	3	3398.0
7844.0	3	1962.0
7844.0	3	8871.0
7844.0	4	1633.0
8823.0	3	5415.0
8891.0	4	182.0
8891.0	4	7801.0
124.0	4	5625.0
182.0	7	2609.0
563.0	3	7801.0
563.0	3	8032.0
1633.0	3	8503.0
1633.0	3	153.0
1633.0	3	1896.0
1633.0	4	7206.0
1633.0	4	2707.0
1633.0	4	4024.0
1633.0	4	4881.0
1633.0	4	124.0
1962.0	3	8032.0
1962.0	7	7067.0
3336.0	3	8503.0
3336.0	4	5954.0
3799.0	3	7801.0
3799.0	4	7206.0
3799.0	4	3986.0
3986.0	4	182.0
5877.0	3	8032.0
5877.0	3	563.0
5877.0	3	5476.0
5877.0	3	1896.0
5877.0	3	7801.0
5877.0	4	8786.0
6622.0	3	8836.0
6622.0	3	1896.0
6622.0	3	9098.0
6700.0	3	8503.0
6700.0	4	3799.0
6700.0	4	7206.0
7206.0	3	9098.0
7206.0	4	9079.0
7206.0	4	8836.0
7206.0	4	2905.0
7206.0	4	5476.0
7206.0	4	8188.0
7206.0	4	3398.0
7206.0	4	3697.0
7206.0	4	6512.0
7206.0	4	3092.0
7206.0	4	4599.0
7206.0	4	5508.0
7206.0	4	2738.0
7206.0	4	2296.0
7206.0	4	7139.0
7206.0	4	9181.0
7206.0	4	153.0
7651.0	4	7206.0
7651.0	4	1896.0
8032.0	3	1962.0
8520.0	4	5341.0
8721.0	3	8836.0
8721.0	3	1896.0
8786.0	3	1962.0
8786.0	3	8836.0
8786.0	4	3336.0
9.0	5	2905.0
9.0	5	7831.0
23.0	11	7844.0
23.0	11	8871.0
47.0	2	3986.0
47.0	2	8264.0
47.0	2	1633.0
47.0	2	1974.0
47.0	2	8520.0
47.0	2	5341.0
47.0	2	7801.0
47.0	2	4024.0
47.0	2	6713.0
47.0	2	4214.0
47.0	2	2738.0
47.0	2	8139.0
47.0	2	153.0
47.0	2	2689.0
47.0	2	3842.0
47.0	2	8871.0
47.0	2	5877.0
47.0	2	7206.0
47.0	2	8891.0
47.0	2	7092.0
47.0	2	2190.0
47.0	2	8032.0
47.0	2	7553.0
47.0	2	1896.0
47.0	2	3267.0
47.0	2	6227.0
47.0	2	1617.0
47.0	2	5954.0
47.0	2	5456.0
112.0	1	8375.0
112.0	1	1256.0
112.0	1	6582.0
112.0	1	5325.0
112.0	1	8855.0
112.0	1	3698.0
112.0	1	6462.0
112.0	1	2702.0
112.0	1	7990.0
112.0	1	3128.0
112.0	1	726.0
112.0	1	8913.0
112.0	1	4626.0
112.0	1	5902.0
112.0	1	162.0
112.0	1	553.0
112.0	1	5273.0
112.0	1	4419.0
112.0	1	3967.0
112.0	1	7921.0
112.0	1	3915.0
112.0	1	6588.0
112.0	1	2329.0
112.0	1	8727.0
112.0	1	909.0
112.0	1	2589.0
112.0	1	6412.0
112.0	1	1277.0
112.0	1	4590.0
112.0	1	5704.0
112.0	1	4033.0
112.0	1	8084.0
112.0	1	8698.0
112.0	1	6773.0
112.0	1	1860.0
112.0	1	2802.0
112.0	1	638.0
112.0	1	2395.0
112.0	1	22.0
112.0	1	4398.0
112.0	1	878.0
112.0	1	5723.0
112.0	1	7926.0
112.0	1	5609.0
112.0	1	1844.0
112.0	1	6039.0
112.0	1	4197.0
112.0	1	3608.0
112.0	1	5302.0
112.0	1	7729.0
112.0	1	41.0
112.0	1	8963.0
112.0	1	3129.0
112.0	1	61.0
112.0	1	1976.0
112.0	1	4874.0
112.0	1	2188.0
112.0	1	3080.0
112.0	1	8352.0
112.0	1	7633.0
112.0	1	3527.0
112.0	1	4332.0
112.0	1	8070.0
112.0	1	1656.0
112.0	1	4672.0
112.0	1	4476.0
112.0	1	6817.0
112.0	1	8867.0
112.0	1	1654.0
112.0	1	1716.0
112.0	1	5686.0
112.0	1	2829.0
112.0	1	4985.0
112.0	1	150.0
112.0	1	5987.0
112.0	1	8847.0
112.0	1	8190.0
112.0	1	5993.0
112.0	1	5722.0
112.0	1	4410.0
112.0	1	1201.0
112.0	1	1969.0
112.0	1	4732.0
112.0	1	3001.0
112.0	1	5057.0
112.0	1	7658.0
112.0	1	8071.0
112.0	1	1284.0
112.0	1	4113.0
112.0	1	3593.0
112.0	1	2627.0
112.0	1	4347.0
112.0	1	2110.0
112.0	1	6110.0
112.0	1	2980.0
112.0	1	4308.0
112.0	1	6845.0
112.0	1	4573.0
